Order ID,Order Date,Ship Mode,Segment,Region,Category,Product Name,Sales,Quantity,Profit
ORD-003979,2024-11-01,Express,Corporate,Africa,Furniture,Ergonomic Desk Chair,438,6,79
ORD-003980,2024-10-31,Standard Class,Education,North America,Furniture,"Laptop Pro 14""",2231,7,918
ORD-003981,2024-11-23,Same Day,Government,Middle East,Accessories,External SSD 1TB,1519,5,552
ORD-003982,2024-08-23,Express,Home Office,Europe,Electronics,Privacy Screen Protector,1529,5,240
ORD-003983,2024-09-12,Same Day,Consumer,Asia Pacific,Gadgets,Smart Home Hub,1943,1,722
ORD-003984,2024-11-09,Express,Home Office,Africa,Furniture,Ergonomic Desk Chair,1737,8,346
ORD-003985,2024-07-25,Express,Small Business,Asia Pacific,Gadgets,"Tablet Air 11""",555,6,181
ORD-003986,2024-06-09,Express,Consumer,North America,Accessories,USB-C Hub 7-in-1,477,2,158
ORD-003987,2024-04-14,Second Class,Corporate,South America,Electronics,Standing Desk Frame,890,2,232
ORD-003988,2024-07-02,Second Class,Education,Middle East,Electronics,Bluetooth Speaker,2271,7,844
ORD-003989,2025-06-30,Second Class,Government,Europe,Accessories,Gaming Mouse RGB,1462,3,491
ORD-003990,2025-10-13,Express,Home Office,Europe,Electronics,Fitness Tracker Band,1360,1,345
ORD-003991,2025-06-30,Same Day,Education,Africa,Electronics,Fitness Tracker Band,2523,4,315
ORD-003992,2025-06-10,Same Day,Home Office,Asia Pacific,Furniture,"Monitor 27"" 4K",351,8,106
ORD-003993,2025-10-29,First Class,Consumer,Europe,Electronics,Ergonomic Desk Chair,1738,6,489
ORD-003994,2025-04-19,Standard Class,Education,North America,Furniture,"Tablet Air 11""",2412,1,521
ORD-003995,2024-06-22,Express,Consumer,Middle East,Gadgets,Smart Home Hub,502,4,120
ORD-003996,2024-10-26,Second Class,Home Office,Europe,Furniture,Smartphone Ultra,2526,2,271
ORD-003997,2024-01-27,Same Day,Corporate,Asia Pacific,Electronics,Wireless Charger Pad,1567,4,184
ORD-003998,2025-11-06,Standard Class,Corporate,North America,Gadgets,4K Webcam,1337,8,366
ORD-003999,2025-11-26,Second Class,Home Office,North America,Accessories,Smartphone Ultra,1374,5,426
ORD-004000,2024-07-01,Same Day,Small Business,Asia Pacific,Gadgets,Fitness Tracker Band,1842,3,369
ORD-004001,2025-01-12,Express,Government,North America,Gadgets,Phone Case MagSafe,1579,1,274
ORD-004002,2024-12-21,Standard Class,Education,Asia Pacific,Gadgets,Phone Case MagSafe,614,4,73
ORD-004003,2025-04-15,Standard Class,Education,Europe,Furniture,Fitness Tracker Band,2526,7,936
ORD-004004,2024-09-25,Second Class,Corporate,Middle East,Electronics,"Laptop Pro 14""",626,2,162
ORD-004005,2025-01-15,Express,Small Business,South America,Office Supplies,External SSD 1TB,1456,7,237
ORD-004006,2024-01-11,Standard Class,Government,Middle East,Gadgets,"Laptop Pro 14""",2442,6,818
ORD-004007,2025-07-14,Express,Consumer,Africa,Electronics,Gaming Mouse RGB,1447,2,278
ORD-004008,2025-04-18,Standard Class,Education,Middle East,Accessories,Ergonomic Desk Chair,2408,5,659
ORD-004009,2024-04-26,Same Day,Consumer,South America,Furniture,Laptop Cooling Stand,1643,7,184
ORD-004010,2025-10-23,First Class,Corporate,South America,Accessories,Ergonomic Desk Chair,1093,7,415
ORD-004011,2025-06-24,Same Day,Small Business,North America,Gadgets,Standing Desk Frame,213,5,18
ORD-004012,2025-06-04,Standard Class,Education,Asia Pacific,Gadgets,Smart Watch Series 5,1753,2,405
ORD-004013,2024-09-28,Express,Education,South America,Gadgets,Smart Home Hub,1647,3,625
ORD-004014,2024-06-24,Standard Class,Education,South America,Office Supplies,Laptop Cooling Stand,2324,6,946
ORD-004015,2025-10-25,Same Day,Small Business,Middle East,Gadgets,Smart Watch Series 5,2266,7,804
ORD-004016,2025-03-12,Same Day,Home Office,Europe,Office Supplies,External SSD 1TB,890,2,277
ORD-004017,2025-11-06,Same Day,Government,Asia Pacific,Gadgets,Smart Watch Series 5,1584,8,498
ORD-004018,2024-07-21,Same Day,Education,South America,Office Supplies,Bluetooth Speaker,1802,4,257
ORD-004019,2025-08-15,Second Class,Government,South America,Electronics,Wireless Charger Pad,2520,6,220
ORD-004020,2025-10-05,Second Class,Small Business,Africa,Gadgets,Bluetooth Speaker,1296,2,509
ORD-004021,2025-07-17,First Class,Corporate,South America,Accessories,Smart Home Hub,1218,1,488
ORD-004022,2024-11-02,Second Class,Government,Africa,Office Supplies,Privacy Screen Protector,206,7,63
ORD-004023,2025-12-28,Second Class,Consumer,Africa,Electronics,Laptop Cooling Stand,1626,2,521
ORD-004024,2024-09-03,Express,Education,Asia Pacific,Accessories,Standing Desk Frame,2282,8,656
ORD-004025,2024-10-13,Express,Home Office,South America,Accessories,"Monitor 27"" 4K",355,6,88
ORD-004026,2024-03-31,Standard Class,Small Business,South America,Furniture,"Tablet Air 11""",1313,7,433
ORD-004027,2024-09-14,Second Class,Education,Europe,Office Supplies,Smart Home Hub,1269,3,491
ORD-004028,2025-06-27,Standard Class,Corporate,Middle East,Gadgets,"Monitor 27"" 4K",1559,2,139
ORD-004029,2024-10-01,Same Day,Education,South America,Accessories,"Laptop Pro 14""",2532,7,276
ORD-004030,2025-12-05,Express,Corporate,Africa,Furniture,Smart Watch Series 5,1759,7,650
ORD-004031,2024-03-07,First Class,Consumer,Asia Pacific,Gadgets,Standing Desk Frame,1824,1,737
ORD-004032,2024-02-13,Second Class,Small Business,Asia Pacific,Office Supplies,Ergonomic Desk Chair,918,8,226
ORD-004033,2024-11-11,Same Day,Consumer,Asia Pacific,Gadgets,Gaming Mouse RGB,488,5,102
ORD-004034,2025-01-29,Express,Education,Asia Pacific,Furniture,External SSD 1TB,2328,7,367
ORD-004035,2025-03-23,Second Class,Government,South America,Gadgets,Fitness Tracker Band,1078,3,286
ORD-004036,2025-02-15,Same Day,Consumer,South America,Electronics,Wireless Charger Pad,1177,7,264
ORD-004037,2024-02-12,Express,Consumer,Africa,Office Supplies,Smart Home Hub,2142,4,365
ORD-004038,2024-10-14,Same Day,Home Office,Europe,Furniture,Smart Home Hub,1275,3,448
ORD-004039,2024-07-05,First Class,Home Office,North America,Office Supplies,Wireless Noise Cancelling Headphones,1547,8,519
ORD-004040,2025-09-16,Same Day,Consumer,Africa,Furniture,Smart Home Hub,2063,3,606
ORD-004041,2025-01-16,First Class,Consumer,North America,Electronics,Wireless Charger Pad,1957,7,575
ORD-004042,2024-10-15,Second Class,Home Office,North America,Gadgets,Wireless Noise Cancelling Headphones,494,6,147
ORD-004043,2024-03-17,First Class,Government,Asia Pacific,Gadgets,Phone Case MagSafe,2334,7,604
ORD-004044,2024-04-30,Second Class,Corporate,Europe,Electronics,Privacy Screen Protector,890,1,338
ORD-004045,2024-12-30,Second Class,Corporate,Middle East,Furniture,Gaming Mouse RGB,1001,8,353
ORD-004046,2024-12-04,First Class,Education,Asia Pacific,Gadgets,"Laptop Pro 14""",2256,2,683
ORD-004047,2024-01-27,Express,Education,Africa,Gadgets,"Monitor 27"" 4K",1154,7,101
ORD-004048,2024-11-27,First Class,Home Office,Middle East,Furniture,"Laptop Pro 14""",790,6,210
ORD-004049,2025-09-15,First Class,Government,Middle East,Electronics,Fitness Tracker Band,2380,2,674
ORD-004050,2025-01-15,Second Class,Small Business,Asia Pacific,Accessories,"Monitor 27"" 4K",578,8,194
ORD-004051,2025-11-05,Second Class,Corporate,Europe,Electronics,USB-C Hub 7-in-1,2331,2,475
ORD-004052,2025-08-24,Standard Class,Small Business,Middle East,Office Supplies,"Monitor 27"" 4K",1597,4,334
ORD-004053,2024-01-20,Standard Class,Small Business,Middle East,Office Supplies,Wireless Noise Cancelling Headphones,976,5,348
ORD-004054,2025-04-14,Express,Consumer,Asia Pacific,Accessories,Privacy Screen Protector,1332,4,433
ORD-004055,2025-10-17,Standard Class,Home Office,South America,Gadgets,Wireless Noise Cancelling Headphones,1406,8,281
ORD-004056,2025-10-30,Express,Education,North America,Office Supplies,External SSD 1TB,616,6,162
ORD-004057,2024-01-30,Standard Class,Education,Middle East,Accessories,Privacy Screen Protector,2477,2,782
ORD-004058,2025-02-16,First Class,Consumer,North America,Electronics,Wireless Noise Cancelling Headphones,1378,2,430
ORD-004059,2025-03-24,Express,Home Office,Europe,Office Supplies,"Monitor 27"" 4K",2466,7,365
ORD-004060,2024-09-06,Express,Government,Africa,Office Supplies,Gaming Mouse RGB,654,5,139
ORD-004061,2025-07-22,Same Day,Education,South America,Gadgets,Wireless Charger Pad,1135,2,284
ORD-004062,2025-08-04,Express,Government,North America,Electronics,"Monitor 27"" 4K",407,5,90
ORD-004063,2024-08-04,Same Day,Education,Middle East,Accessories,4K Webcam,1150,8,473
ORD-004064,2025-07-11,Express,Corporate,Middle East,Gadgets,Mechanical Keyboard,1301,1,292
ORD-004065,2024-08-23,Same Day,Education,Middle East,Accessories,USB-C Hub 7-in-1,1698,3,701
ORD-004066,2025-12-24,Standard Class,Small Business,Africa,Furniture,Wireless Charger Pad,1922,6,446
ORD-004067,2024-02-11,Second Class,Home Office,Middle East,Furniture,Bluetooth Speaker,1610,8,619
ORD-004068,2024-08-20,Same Day,Education,South America,Accessories,"Tablet Air 11""",519,5,189
ORD-004069,2025-07-14,Second Class,Small Business,Middle East,Office Supplies,Standing Desk Frame,88,3,29
ORD-004070,2025-12-14,First Class,Consumer,Africa,Furniture,Privacy Screen Protector,2329,1,574
ORD-004071,2024-09-03,Standard Class,Consumer,Europe,Gadgets,Phone Case MagSafe,2338,7,932
ORD-004072,2025-11-22,Express,Small Business,Middle East,Accessories,"Monitor 27"" 4K",1545,5,245
ORD-004073,2024-04-11,Second Class,Home Office,Europe,Electronics,Phone Case MagSafe,1187,7,100
ORD-004074,2024-06-11,First Class,Home Office,Middle East,Office Supplies,External SSD 1TB,2528,8,945
ORD-004075,2025-05-14,Express,Education,Africa,Accessories,Ergonomic Desk Chair,867,2,134
ORD-004076,2024-12-26,Second Class,Home Office,Africa,Accessories,External SSD 1TB,1421,5,344
ORD-004077,2025-11-23,First Class,Government,Asia Pacific,Furniture,Phone Case MagSafe,251,3,30
ORD-004078,2025-10-30,Second Class,Government,Asia Pacific,Furniture,Laptop Cooling Stand,282,4,49
ORD-004079,2024-06-19,Standard Class,Home Office,Asia Pacific,Furniture,Wireless Charger Pad,494,7,45
ORD-004080,2025-01-08,Same Day,Government,Asia Pacific,Gadgets,Gaming Mouse RGB,516,2,77
ORD-004081,2025-07-06,Second Class,Education,Europe,Accessories,External SSD 1TB,2286,5,874
ORD-004082,2025-06-19,Same Day,Corporate,Europe,Furniture,4K Webcam,1029,6,313
ORD-004083,2025-05-14,Same Day,Corporate,South America,Furniture,Bluetooth Speaker,2058,2,868
ORD-004084,2025-07-25,Express,Home Office,South America,Accessories,"Laptop Pro 14""",257,7,105
ORD-004085,2025-06-24,Second Class,Small Business,North America,Electronics,"Laptop Pro 14""",2221,3,327
ORD-004086,2024-07-03,Same Day,Consumer,North America,Accessories,"Laptop Pro 14""",943,2,297
ORD-004087,2025-05-09,Second Class,Home Office,North America,Furniture,4K Webcam,738,1,165
ORD-004088,2025-01-02,Second Class,Small Business,Middle East,Electronics,Smart Home Hub,1866,5,203
ORD-004089,2025-06-30,First Class,Consumer,Middle East,Gadgets,Laptop Cooling Stand,1736,7,230
ORD-004090,2025-08-24,Standard Class,Small Business,Africa,Furniture,External SSD 1TB,2345,4,759
ORD-004091,2024-12-20,Standard Class,Government,Africa,Electronics,Laptop Cooling Stand,1445,1,381
ORD-004092,2025-08-04,Standard Class,Consumer,Africa,Accessories,Ergonomic Desk Chair,1079,8,223
ORD-004093,2025-08-21,Same Day,Small Business,Middle East,Office Supplies,Bluetooth Speaker,1285,8,336
ORD-004094,2025-09-19,Second Class,Small Business,North America,Gadgets,"Laptop Pro 14""",1990,7,686
ORD-004095,2024-03-06,Standard Class,Home Office,Africa,Office Supplies,Smartphone Ultra,754,5,152
ORD-004096,2025-07-28,Standard Class,Education,Asia Pacific,Furniture,Fitness Tracker Band,1867,4,206
ORD-004097,2024-11-25,Same Day,Consumer,Asia Pacific,Furniture,"Tablet Air 11""",2226,1,188
ORD-004098,2024-09-18,Standard Class,Consumer,Middle East,Electronics,Smartphone Ultra,1887,6,577
ORD-004099,2025-10-04,Standard Class,Home Office,North America,Gadgets,Fitness Tracker Band,138,3,45
ORD-004100,2024-01-29,Express,Government,Middle East,Electronics,Smart Watch Series 5,79,8,31
ORD-004101,2025-12-29,Express,Consumer,Asia Pacific,Electronics,Smart Home Hub,2132,4,613
ORD-004102,2025-02-01,Second Class,Small Business,Asia Pacific,Gadgets,Smart Watch Series 5,2209,5,328
ORD-004103,2025-09-01,Same Day,Consumer,Asia Pacific,Furniture,Laptop Cooling Stand,1283,2,540
ORD-004104,2025-03-21,Second Class,Small Business,Africa,Furniture,"Monitor 27"" 4K",979,5,203
ORD-004105,2025-07-20,Express,Small Business,Africa,Electronics,Smart Home Hub,953,4,375
ORD-004106,2024-12-21,First Class,Corporate,North America,Furniture,Wireless Charger Pad,1431,7,533
ORD-004107,2025-03-16,Same Day,Corporate,Asia Pacific,Office Supplies,Bluetooth Speaker,1242,8,444
ORD-004108,2024-02-07,Standard Class,Consumer,Asia Pacific,Electronics,"Tablet Air 11""",1290,4,541
ORD-004109,2024-10-04,Same Day,Consumer,Asia Pacific,Electronics,Gaming Mouse RGB,2312,6,726
ORD-004110,2025-09-11,Express,Corporate,Europe,Office Supplies,Smart Home Hub,1346,1,437
ORD-004111,2024-12-20,Express,Corporate,Africa,Gadgets,Wireless Noise Cancelling Headphones,1852,3,771
ORD-004112,2024-03-19,First Class,Corporate,Middle East,Electronics,Wireless Charger Pad,1587,2,403
ORD-004113,2024-12-02,Express,Home Office,Asia Pacific,Gadgets,Privacy Screen Protector,1736,8,348
ORD-004114,2025-06-03,Second Class,Government,North America,Accessories,Smart Home Hub,2517,4,428
ORD-004115,2024-04-27,Express,Home Office,Africa,Gadgets,Fitness Tracker Band,2512,7,468
ORD-004116,2025-10-22,First Class,Corporate,Middle East,Office Supplies,Phone Case MagSafe,1288,5,384
ORD-004117,2025-09-12,Same Day,Government,Europe,Furniture,Mechanical Keyboard,480,6,87
ORD-004118,2024-11-30,Same Day,Government,Africa,Furniture,Smart Home Hub,648,8,185
ORD-004119,2025-05-10,First Class,Consumer,South America,Furniture,"Tablet Air 11""",2331,6,453
ORD-004120,2025-08-12,First Class,Corporate,South America,Electronics,4K Webcam,1538,2,300
ORD-004121,2024-01-11,Same Day,Government,North America,Accessories,Smart Home Hub,1143,1,214
ORD-004122,2024-08-10,Express,Home Office,North America,Furniture,Mechanical Keyboard,2068,5,451
ORD-004123,2024-05-28,First Class,Corporate,Middle East,Furniture,USB-C Hub 7-in-1,408,1,60
ORD-004124,2024-05-08,Express,Education,Middle East,Furniture,Ergonomic Desk Chair,1792,5,171
ORD-004125,2025-05-10,First Class,Corporate,North America,Accessories,"Tablet Air 11""",1941,3,486
ORD-004126,2024-09-17,Standard Class,Home Office,South America,Accessories,USB-C Hub 7-in-1,2316,3,321
ORD-004127,2025-12-26,Second Class,Corporate,Middle East,Electronics,Bluetooth Speaker,1460,3,577
ORD-004128,2025-07-16,Same Day,Consumer,South America,Gadgets,Fitness Tracker Band,1193,6,104
ORD-004129,2025-06-22,Second Class,Education,South America,Gadgets,Phone Case MagSafe,1891,1,546
ORD-004130,2025-09-13,Second Class,Corporate,South America,Office Supplies,Smartphone Ultra,1235,3,172
ORD-004131,2024-06-18,Standard Class,Education,North America,Electronics,Mechanical Keyboard,202,5,77
ORD-004132,2025-02-03,Second Class,Small Business,Middle East,Accessories,Bluetooth Speaker,1562,7,449
ORD-004133,2024-11-28,Express,Government,Africa,Furniture,Wireless Noise Cancelling Headphones,1150,1,192
ORD-004134,2025-11-07,Standard Class,Education,South America,Accessories,"Laptop Pro 14""",784,6,230
ORD-004135,2024-11-28,Express,Small Business,Asia Pacific,Furniture,Wireless Charger Pad,2285,1,432
ORD-004136,2024-11-04,Express,Consumer,Europe,Furniture,External SSD 1TB,294,2,51
ORD-004137,2024-10-25,Same Day,Corporate,Middle East,Gadgets,Smart Home Hub,582,7,186
ORD-004138,2025-12-27,First Class,Government,Europe,Office Supplies,Mechanical Keyboard,205,4,66
ORD-004139,2024-02-17,Same Day,Small Business,Europe,Office Supplies,"Laptop Pro 14""",1887,8,560
ORD-004140,2025-10-20,First Class,Education,Middle East,Office Supplies,Smartphone Ultra,126,5,42
ORD-004141,2024-06-15,Same Day,Corporate,Middle East,Gadgets,Wireless Noise Cancelling Headphones,1505,4,182
ORD-004142,2025-01-16,Standard Class,Home Office,South America,Office Supplies,"Tablet Air 11""",76,6,16
ORD-004143,2025-11-15,First Class,Corporate,South America,Office Supplies,Standing Desk Frame,528,5,167
ORD-004144,2025-03-23,Standard Class,Home Office,South America,Electronics,Standing Desk Frame,803,6,323
ORD-004145,2025-06-27,Second Class,Corporate,Europe,Accessories,Ergonomic Desk Chair,1308,7,411
ORD-004146,2025-06-04,First Class,Government,Asia Pacific,Electronics,Privacy Screen Protector,640,6,193
ORD-004147,2025-01-01,Second Class,Small Business,Africa,Furniture,Smart Watch Series 5,2547,8,264
ORD-004148,2024-06-21,Standard Class,Corporate,North America,Office Supplies,Wireless Noise Cancelling Headphones,2185,7,202
ORD-004149,2025-02-01,First Class,Consumer,North America,Furniture,Phone Case MagSafe,1672,3,483
ORD-004150,2024-04-09,Second Class,Consumer,North America,Office Supplies,Smartphone Ultra,1115,6,232
ORD-004151,2025-12-19,Second Class,Education,Africa,Accessories,"Tablet Air 11""",1251,3,181
ORD-004152,2025-10-20,Same Day,Government,Middle East,Electronics,Laptop Cooling Stand,1153,1,388
ORD-004153,2025-03-16,First Class,Home Office,Middle East,Furniture,Laptop Cooling Stand,1842,1,595
ORD-004154,2024-06-12,Express,Corporate,North America,Office Supplies,Laptop Cooling Stand,137,5,29
ORD-004155,2024-03-05,Second Class,Education,Middle East,Furniture,Smartphone Ultra,1794,5,434
ORD-004156,2024-11-09,Express,Government,Africa,Gadgets,Smartphone Ultra,318,5,70
ORD-004157,2025-04-24,Express,Corporate,South America,Gadgets,External SSD 1TB,1170,7,473
ORD-004158,2025-07-29,Same Day,Small Business,Europe,Office Supplies,Laptop Cooling Stand,1123,3,386
ORD-004159,2024-03-24,First Class,Home Office,Europe,Gadgets,Ergonomic Desk Chair,2133,3,347
ORD-004160,2024-10-26,Standard Class,Consumer,Asia Pacific,Furniture,Privacy Screen Protector,1480,1,155
ORD-004161,2025-08-10,Express,Corporate,Middle East,Gadgets,4K Webcam,794,3,149
ORD-004162,2025-12-29,Standard Class,Corporate,South America,Furniture,"Laptop Pro 14""",1333,2,185
ORD-004163,2025-10-29,First Class,Home Office,North America,Accessories,Smart Watch Series 5,160,6,46
ORD-004164,2025-04-19,Second Class,Corporate,North America,Furniture,Privacy Screen Protector,428,5,113
ORD-004165,2024-04-23,Express,Consumer,Asia Pacific,Electronics,Privacy Screen Protector,931,2,144
ORD-004166,2024-08-07,Express,Small Business,North America,Accessories,USB-C Hub 7-in-1,298,3,100
ORD-004167,2025-12-24,Second Class,Consumer,Asia Pacific,Furniture,Standing Desk Frame,987,2,179
ORD-004168,2024-02-07,Same Day,Corporate,Europe,Furniture,Standing Desk Frame,2533,5,671
ORD-004169,2025-07-03,Same Day,Corporate,Europe,Office Supplies,Wireless Charger Pad,1107,1,262
ORD-004170,2024-07-24,Same Day,Home Office,Europe,Office Supplies,"Monitor 27"" 4K",2437,7,369
ORD-004171,2024-01-20,Second Class,Government,Middle East,Accessories,USB-C Hub 7-in-1,2131,4,281
ORD-004172,2025-02-24,Second Class,Government,North America,Furniture,External SSD 1TB,2210,8,196
ORD-004173,2024-04-13,First Class,Consumer,North America,Gadgets,USB-C Hub 7-in-1,515,2,211
ORD-004174,2025-06-19,Same Day,Home Office,South America,Gadgets,Phone Case MagSafe,949,5,258
ORD-004175,2024-09-20,Standard Class,Home Office,Asia Pacific,Accessories,Wireless Noise Cancelling Headphones,1761,4,152
ORD-004176,2024-02-06,Express,Corporate,North America,Gadgets,Bluetooth Speaker,616,5,261
ORD-004177,2025-06-16,Standard Class,Consumer,North America,Accessories,"Laptop Pro 14""",2052,1,248
ORD-004178,2025-03-07,Standard Class,Corporate,Africa,Electronics,Privacy Screen Protector,284,6,88
ORD-004179,2024-08-25,Second Class,Home Office,Asia Pacific,Accessories,"Monitor 27"" 4K",628,7,157
ORD-004180,2025-06-24,Second Class,Government,South America,Gadgets,"Tablet Air 11""",273,5,80
ORD-004181,2024-08-03,First Class,Education,South America,Accessories,Standing Desk Frame,2338,6,323
ORD-004182,2025-02-14,Standard Class,Government,Africa,Office Supplies,4K Webcam,1552,6,355
ORD-004183,2025-07-26,Express,Government,Asia Pacific,Gadgets,4K Webcam,2409,2,422
ORD-004184,2024-11-17,First Class,Government,North America,Gadgets,Phone Case MagSafe,968,2,257
ORD-004185,2024-08-07,Express,Consumer,Middle East,Furniture,"Tablet Air 11""",1012,2,209
ORD-004186,2024-11-15,First Class,Government,South America,Electronics,"Tablet Air 11""",453,8,73
ORD-004187,2024-09-12,Same Day,Corporate,Middle East,Electronics,Privacy Screen Protector,909,4,140
ORD-004188,2024-08-03,First Class,Corporate,Middle East,Furniture,Smartphone Ultra,1834,8,220
ORD-004189,2025-06-26,Standard Class,Home Office,North America,Furniture,Smart Home Hub,2064,6,754
ORD-004190,2025-04-28,Second Class,Government,South America,Accessories,Laptop Cooling Stand,828,2,324
ORD-004191,2024-10-01,First Class,Education,Middle East,Furniture,Wireless Charger Pad,1270,1,205
ORD-004192,2024-07-10,Same Day,Consumer,Asia Pacific,Gadgets,"Tablet Air 11""",638,7,248
ORD-004193,2025-07-08,Same Day,Government,Africa,Office Supplies,Wireless Charger Pad,1301,8,286
ORD-004194,2024-06-12,Same Day,Consumer,Europe,Electronics,Mechanical Keyboard,755,1,148
ORD-004195,2025-09-24,Same Day,Corporate,North America,Furniture,Fitness Tracker Band,178,5,67
ORD-004196,2024-11-06,Second Class,Small Business,Middle East,Accessories,External SSD 1TB,2176,2,315
ORD-004197,2024-08-29,Second Class,Consumer,Africa,Office Supplies,Smart Home Hub,1636,2,457
ORD-004198,2024-01-25,First Class,Small Business,Asia Pacific,Office Supplies,Privacy Screen Protector,1786,4,319
ORD-004199,2024-08-29,Standard Class,Education,Asia Pacific,Accessories,Mechanical Keyboard,760,7,209
ORD-004200,2024-01-06,Same Day,Home Office,Africa,Gadgets,Fitness Tracker Band,838,5,213
ORD-004201,2025-02-13,Same Day,Government,South America,Gadgets,4K Webcam,821,5,230
ORD-004202,2025-04-28,First Class,Education,Africa,Electronics,Gaming Mouse RGB,1453,8,282
ORD-004203,2024-08-10,Express,Corporate,South America,Gadgets,Privacy Screen Protector,736,3,123
ORD-004204,2024-10-28,Standard Class,Home Office,Asia Pacific,Gadgets,"Laptop Pro 14""",1675,2,601
ORD-004205,2024-10-28,Second Class,Government,Asia Pacific,Accessories,"Monitor 27"" 4K",2468,2,645
ORD-004206,2025-08-19,Standard Class,Small Business,Europe,Furniture,"Laptop Pro 14""",2546,7,884
ORD-004207,2025-08-10,Standard Class,Corporate,North America,Accessories,USB-C Hub 7-in-1,1841,6,561
ORD-004208,2024-10-09,First Class,Government,North America,Accessories,Mechanical Keyboard,315,8,118
ORD-004209,2024-02-08,Second Class,Education,North America,Electronics,Phone Case MagSafe,2293,7,292
ORD-004210,2025-07-13,Express,Government,North America,Accessories,External SSD 1TB,725,8,142
ORD-004211,2025-07-23,Same Day,Education,North America,Office Supplies,External SSD 1TB,2079,1,705
ORD-004212,2024-08-03,Second Class,Consumer,Africa,Electronics,Phone Case MagSafe,1931,1,230
ORD-004213,2024-02-16,First Class,Corporate,Asia Pacific,Electronics,Wireless Noise Cancelling Headphones,2336,5,260
ORD-004214,2025-05-02,Second Class,Government,Africa,Furniture,Wireless Noise Cancelling Headphones,220,8,23
ORD-004215,2025-04-12,Second Class,Education,Africa,Accessories,Privacy Screen Protector,2410,7,319
ORD-004216,2025-03-30,Same Day,Consumer,Asia Pacific,Gadgets,4K Webcam,2537,6,892
ORD-004217,2024-08-17,Standard Class,Education,Africa,Accessories,Privacy Screen Protector,1149,7,440
ORD-004218,2024-11-19,Second Class,Government,North America,Accessories,Mechanical Keyboard,1855,2,353
ORD-004219,2024-08-18,First Class,Government,Asia Pacific,Office Supplies,Standing Desk Frame,2448,4,267
ORD-004220,2024-12-04,Express,Home Office,Africa,Furniture,Ergonomic Desk Chair,430,7,157
ORD-004221,2024-05-14,Express,Education,Middle East,Gadgets,Smart Watch Series 5,582,5,234
ORD-004222,2025-07-29,First Class,Consumer,Europe,Office Supplies,Smart Home Hub,2487,8,750
ORD-004223,2025-02-04,Second Class,Government,Europe,Furniture,"Monitor 27"" 4K",907,4,299
ORD-004224,2024-05-04,First Class,Education,North America,Furniture,Laptop Cooling Stand,2247,7,378
ORD-004225,2024-08-25,Express,Government,Asia Pacific,Accessories,"Tablet Air 11""",514,5,133
ORD-004226,2025-04-03,Express,Corporate,North America,Furniture,Privacy Screen Protector,1187,8,245
ORD-004227,2025-04-08,Same Day,Consumer,Asia Pacific,Electronics,Bluetooth Speaker,1666,1,490
ORD-004228,2025-10-09,Second Class,Corporate,Europe,Furniture,"Monitor 27"" 4K",2398,1,765
ORD-004229,2025-09-02,Second Class,Government,Europe,Furniture,Laptop Cooling Stand,76,8,13
ORD-004230,2025-02-19,Same Day,Education,Africa,Furniture,Fitness Tracker Band,863,8,71
ORD-004231,2025-12-18,Express,Home Office,Middle East,Electronics,Smart Watch Series 5,2482,6,1037
ORD-004232,2025-07-09,Same Day,Consumer,South America,Gadgets,Fitness Tracker Band,2410,7,375
ORD-004233,2025-11-11,Standard Class,Corporate,Africa,Gadgets,Mechanical Keyboard,1730,6,192
ORD-004234,2024-01-09,Express,Small Business,Europe,Furniture,USB-C Hub 7-in-1,2310,5,286
ORD-004235,2025-06-05,Standard Class,Home Office,Asia Pacific,Accessories,Laptop Cooling Stand,2241,5,204
ORD-004236,2024-08-30,Standard Class,Corporate,Asia Pacific,Gadgets,"Laptop Pro 14""",942,3,398
ORD-004237,2025-08-26,Same Day,Education,Europe,Office Supplies,Laptop Cooling Stand,968,4,202
ORD-004238,2025-06-08,First Class,Home Office,Asia Pacific,Gadgets,Phone Case MagSafe,439,7,116
ORD-004239,2025-12-20,Express,Consumer,Europe,Accessories,4K Webcam,889,3,119
ORD-004240,2024-11-28,Standard Class,Corporate,Africa,Gadgets,Laptop Cooling Stand,681,5,98
ORD-004241,2025-11-30,Second Class,Home Office,North America,Office Supplies,"Monitor 27"" 4K",1548,5,408
ORD-004242,2024-07-19,Second Class,Corporate,Middle East,Office Supplies,"Tablet Air 11""",943,4,375
ORD-004243,2025-07-13,Standard Class,Small Business,Asia Pacific,Furniture,Smart Home Hub,520,2,183
ORD-004244,2024-03-06,Standard Class,Corporate,South America,Furniture,Standing Desk Frame,155,6,41
ORD-004245,2024-06-18,Second Class,Government,Asia Pacific,Office Supplies,Ergonomic Desk Chair,1992,3,571
ORD-004246,2024-11-23,Same Day,Corporate,South America,Accessories,Wireless Noise Cancelling Headphones,416,3,53
ORD-004247,2024-03-15,Same Day,Corporate,Asia Pacific,Accessories,"Monitor 27"" 4K",1649,1,385
ORD-004248,2024-10-04,First Class,Education,South America,Accessories,Gaming Mouse RGB,1935,2,574
ORD-004249,2024-10-13,Standard Class,Education,Middle East,Accessories,Mechanical Keyboard,1892,6,618
ORD-004250,2024-01-25,First Class,Home Office,North America,Furniture,4K Webcam,2164,3,460
ORD-004251,2025-09-20,Express,Government,North America,Office Supplies,Gaming Mouse RGB,79,7,16
